Composite Element REF	cg00000029	cg00000108	cg00000109	cg00000165	cg00000236	cg00000289	cg00000292	cg00000321	cg00000363	cg00000622	cg00000658	cg00000714	cg00000721	cg00000734	cg00000769	cg00000807	cg00000884	cg00000905	cg00000924	cg00000948	cg00000957	cg00001099	cg00001245	cg00001249	cg00001261	cg00001269	cg00001349	cg00001364	cg00001446	cg00001510	cg00001534	cg00001582	cg00001583	cg00001593	cg00001594	cg00001687	cg00001747	cg00001791	cg00001793	cg00001809	cg00001854	cg00001874	cg00001930	cg00002028	cg00002033	cg00002080	cg00002116	cg00002145	cg00002190	cg00002224	cg00002236	cg00002406	cg00002426	cg00002449	cg00002464	cg00002473	cg00002490	cg00002531	cg00002591	cg00002593	cg00002597	cg00002646	cg00002660	cg00002719	cg00002749	cg00002769	cg00002808	cg00002809	cg00002810	cg00002837	cg00002930	cg00003014	cg00003091	cg00003173	cg00003181	cg00003187	cg00003202	cg00003287	cg00003298	cg00003305	cg00003345	cg00003513	cg00003529	cg00003578	cg00003625	cg00003722	cg00003784	cg00003818	cg00003858	cg00003900	cg00003965	cg00003969	cg00003994	cg00004055	cg00004061	cg00004067	cg00004072	cg00004073	cg00004082	cg00004089
TCGA-EJ-7321-01A	0.0985020450288747			0.7845601471495509	0.892684802710072	0.758399058876206	0.794562412371427	0.6863404066361071	0.1148284066734289	0.0141176094466499	0.854499151290262	0.139702567380879	0.931601731252636	0.0759315295387635	0.0325077259346793			0.0669657763880973	0.536075587915897	0.910580469546228	0.909555178336307		0.0167719627712666	0.8805160517713879	0.648464529862661		0.766630478113617	0.8966719767012159	0.882448120538476	0.496959508638748		0.0527760036310566	0.534978231370122			0.9826379582276972	0.169793674603992	0.9374277719786508	0.8850763628895759	0.6239758156995721	0.9330575137316608	0.571547363568508			0.6215542104426379		0.0120331519011295	0.7197616163868341	0.8628935403751039	0.127482291824986	0.0475208322761415	0.0220784420114593	0.467399783823151	0.902903265100046	0.0438138319741318		0.0422994490290944	0.90082229060624	0.887009683834994	0.416911154846681	0.7958214079746851	0.8911939926959671	0.1847159787822369	0.6736796036516639	0.881209259604765	0.905243926018066	0.951541787280627	0.9063336851508929	0.11207062322625	0.3886476372492199	0.0822735903518162		0.0424581064787646	0.0469640576496479	0.909017266781473		0.0105283406041401	0.334917350454466	0.0362274573636309	0.7314518261344058	0.330057326959656	0.855629956976607	0.827440492013362	0.656626325225783	0.69010402167144		0.0284506508338984					0.883122734743658	0.166389204029423	0.0831217159977541	0.551127941932671	0.951081022581433	0.0440549988314684		0.0463505903052496	0.8692744392201641
TCGA-V1-A8WN-01A	0.0837508050814743			0.39684084871973	0.8598210010398929	0.749261032101782	0.619822339221847	0.5782327495552729	0.110051845946937	0.0129983839452941	0.870152507195803	0.108227091719634	0.933421893165404	0.0668001388849699	0.0256970373214803			0.0727859782198931	0.443942645624895	0.892992569278138	0.907878251284122		0.0176317629843849	0.8116125780082231	0.516817198001712		0.9035430222340348	0.907357443927961	0.8454616101523629	0.439697977105503		0.0305262253094677	0.360856535285512			0.9834457832713628	0.316953792208566	0.93717592394661	0.81776267893215	0.785809852227104	0.948855599026798	0.326619256674294			0.471314730030813		0.0144494618177824	0.826865873808761	0.8716550578860021	0.0902317787275204	0.0292046131328319	0.0226339602053968	0.5369362757044651	0.8644059155006529	0.0392012290542106		0.0219374946182518	0.882770061021903	0.885272823443761	0.417939530785646	0.883844025065597	0.91547982313263	0.0429172130979974	0.313005177672002	0.890615484398638	0.905261018940626	0.9423290506627272	0.932828067373645	0.101685933709266	0.490705171447311	0.0588952881595317		0.0399455607796347	0.0290120709901606	0.824087992708057		0.0101394029604599	0.375653159598534	0.0249144960961379	0.351399486123421	0.236728584841338	0.632059874515734	0.422176297115803	0.558400281111192	0.5791206830234631		0.0211875649858397					0.874269812215669	0.342024188944976	0.0478035672542742	0.477773997535587	0.94762563932654	0.0344553597372211		0.0415155552762183	0.7901719339485179
TCGA-YL-A8SP-01B	0.0947224838588562			0.822363789069785	0.88892188164856	0.7204501239290001	0.6500577125910451	0.7311112578247471	0.7613037111717451	0.0124876398125137	0.8186125941546999	0.0884836203704961	0.942093743591633	0.0578050516733527	0.022554689712696			0.0488049337414114	0.435970463694006	0.927915242693746	0.889213567353702		0.0168821137763281	0.930410497164636	0.8335365899500251		0.8795975299059279	0.906509439325244	0.8330438313179069	0.313236841589771		0.0426215685334389	0.7808876252948991			0.979179566462054	0.54582134092336	0.929762667374697	0.912554057793576	0.7474686817104009	0.956952935380689	0.155479822182575			0.7790488274221559		0.0166967805718912	0.7130627540974109	0.9094541599732968	0.0761100805472997	0.0359825070882075	0.0200369298939652	0.7906484837867959	0.87122123744459	0.0399678725066727		0.0281205690481819	0.90436727854797	0.9011902790341748	0.254830611547735	0.8745343735122391	0.87944219203687	0.0326923627791068	0.8657415922009442	0.933737855065035	0.930493536938531	0.9489315756840558	0.9544174224811448	0.0882401645402405	0.118493106585375	0.0538922417166932		0.0464626964215082	0.0384795315884466	0.9296646695743572		0.0114688863320336	0.556698686468282	0.109029056643058	0.8010522327162459	0.351176401590154	0.916928731361166	0.709280719155908	0.741636439192621	0.7566384093182221		0.036683048342903					0.8618353553756272	0.404962383209905	0.0524729650479192	0.109319765218105	0.969592419380474	0.0478934210757835		0.0303286542754629	0.895756848687162
TCGA-EJ-A65F-01A	0.191268179415593			0.7750122600449091	0.909381159876631	0.7043059923336791	0.749106332161479	0.717918341516231	0.287689618567756	0.0131590047980368	0.8826568068349939	0.100564343027681	0.943803623282684	0.0496586349734347	0.0218942522133955			0.0367257534066796	0.5405708313328039	0.8889929294657859	0.899500291371188		0.0175396032291154	0.8399543436065029	0.5703674647672621		0.897413490589335	0.930023917543262	0.8430057146180241	0.47542125853711		0.0373528849364834	0.5599826594368629			0.9829727219235	0.62408033367713	0.9378260188305028	0.9016899820675508	0.715528013474671	0.935678028392264	0.4543136980221161			0.665709500753651		0.01303436080032	0.737510900542977	0.86349805958863	0.197451348107732	0.0287673526800236	0.0198107849983538	0.37179569185806	0.889287400820135	0.0296517107125158		0.0185205125934382	0.923106328449305	0.914841416575734	0.411474295040502	0.8772298029676509	0.8888621469640191	0.162101095058211	0.748580409022174	0.942096845796854	0.917095596054363	0.920805830207066	0.9445382566872108	0.253020319836429	0.2442668182612519	0.0515204703446371		0.0361628979167119	0.0306023087065463	0.9062275907387478		0.009618936639971	0.392955708776118	0.2130921279502449	0.589282576653916	0.317730045225694	0.867484462007399	0.6614709062034251	0.6889638102307131	0.711460406861377		0.0216436415479995					0.876530189518731	0.2316761445478889	0.0610706257876096	0.384096867999587	0.9687223131145628	0.0472536721528543		0.0443988633623859	0.8659781146646559
TCGA-KK-A7AP-01A	0.140657437625094			0.85365479421151	0.896635202871591	0.512862390510466	0.712412786479798	0.732980309561237	0.0609251058873613	0.0140124016591106	0.8240044910534391	0.0734177995462298	0.93136618481069	0.0482013946725716	0.0217655914298772			0.092441948354257	0.408350517652829	0.7251591155941222	0.9193301687485108		0.0194387263234114	0.9050224551529608	0.8373490382265011		0.836160249592472	0.8202557087840551	0.851901959797568	0.588530624882401		0.0467982677357989	0.8490968740063791			0.981533247617245	0.343970651256148	0.921898544080129	0.904219704068946	0.621972706211996	0.912998788291324	0.219639414823742			0.776196640181889		0.0097462031516645	0.76621931362057	0.878722758615187	0.0692837799406298	0.0241025341863372	0.0164377832222943	0.0851918156554015	0.845431078276493	0.0417223763810199		0.0261590229945716	0.9047311537760632	0.8974844042598559	0.404842780465007	0.8019796538335731	0.419771427519698	0.102177133016334	0.899009304098438	0.911024696626188	0.9442847764131128	0.930684058631667	0.931900951459522	0.223415630887762	0.573182904768746	0.0899872077652039		0.0358857265894338	0.0291060136640241	0.875341207821636		0.0097107590543906	0.4269968485046189	0.8887529754960941	0.7927991141722691	0.2910502112231279	0.682047608830163	0.742888292248369	0.7050779371573521	0.700040826488747		0.0306390703999317					0.8233387608406791	0.496901220663668	0.0495314809897427	0.4254058218119519	0.9559932722046328	0.0568410413873026		0.0506462399147462	0.8992790394509259
TCGA-CH-5737-01A	0.133498734605946			0.0666114694075148	0.84472696987417	0.743769227924226	0.602399053361947	0.822813564552687	0.667988360556815	0.0106808782679532	0.851477384184359	0.071301301133204	0.9320478057614252	0.0413163656717809	0.0229385855734595			0.0430356253210882	0.4883025676807659	0.7180176568569709	0.933959925565961		0.0143638019616243	0.8624855507762299	0.406399857684507		0.8482416182992449	0.5656793835014771	0.7027973259874	0.260172775564222		0.0395844916414109	0.505711643321142			0.985536487867034	0.0245849424801379	0.93657177157539	0.7988087312743309	0.385636897091382	0.9628817832740608	0.475399712941687			0.7951675640537339		0.0097661645801449	0.7129480603819319	0.8576213102369821	0.0759223690974875	0.0335708551240656	0.0225809293854975	0.240564361983932	0.866262907722674	0.0277752283767502		0.0211983974174843	0.878163782558458	0.9142297463699642	0.244502306398301	0.9111438410665808	0.4819497033818479	0.0340984502228846	0.751940448835511	0.964314660937846	0.873563721864769	0.933335064640688	0.8360545818426279	0.144358988573809	0.594937675584043	0.0453649158230167		0.0456187549170126	0.0326048848318564	0.8931551031973121		0.0083620121142032	0.632403677550826	0.0176553498269038	0.339369354199168	0.211613881069147	0.8854648862148119	0.56091844881163	0.7704977340574771	0.578580676411677		0.0171820529043789					0.907014135809018	0.162177364454007	0.0795132412502957	0.2193008766557999	0.9396162459133628	0.0258877833426841		0.044857511364532	0.8816418390485791
TCGA-FC-A6HD-01A	0.103181772321853			0.0858557632251244	0.87869117251644	0.631868683280498	0.80515447056114	0.6938364793034929	0.174652465421976	0.0142536354457565	0.884671952042581	0.0614805430491079	0.910934635020833	0.0520213436122927	0.0153879046939849			0.0440508260170879	0.480794053104841	0.847378339946337	0.93808338837211		0.0188345479623502	0.917585511554974	0.697013283912967		0.9162413065668829	0.8887799949485451	0.930008993674655	0.2261022129526219		0.0367776639200936	0.7163103748437869			0.980166626540793	0.615868523294066	0.927929316725023	0.9244448709582548	0.4564699322248389	0.9444298592680708	0.144687116793167			0.717229321667524		0.0114077116606549	0.5896066951288559	0.880982328797231	0.0569073707734997	0.0341311382599956	0.0214013449225083	0.552677847817436	0.882387837381181	0.0288762332927117		0.0272749894938021	0.922608242939856	0.8961995300101959	0.526715365252486	0.762015409561219	0.532532073344787	0.0393324420848936	0.8622013044293141	0.898167570608083	0.937813719846742	0.9293484987571842	0.954931510538046	0.1068837982947269	0.539674609803346	0.0855719768532275		0.0330463890113367	0.0377837877371742	0.917661927825177		0.0078850305655538	0.0671696032472905	0.7887946281679492	0.5488820997720399	0.3103322744647629	0.8616312395147729	0.1840331061099489	0.697262973130634	0.477151902176345		0.0304755805272163					0.86762125635972	0.612682989772186	0.0700759983344446	0.6466642849130171	0.949024570976271	0.0371588365366573		0.881168681524888	0.901038187739132
TCGA-G9-7521-01A	0.270494953291267			0.103031476774154	0.8985901808553391	0.70488175895931	0.440017524303446	0.5906680478488929	0.151728081932414	0.0151983118019868	0.870705234584086	0.156587081861088	0.902950285420876	0.0608167059940697	0.0251492075715809			0.0712682920398906	0.534884904161227	0.682800894490075	0.83235926644516		0.0150273463660659	0.6796484421813249	0.489491310655156		0.6618514085829971	0.830773699505427	0.652375794784104	0.303480928185542		0.0476581482763675	0.0188358213535391			0.983485143701304	0.0207211171096718	0.93824111981043	0.7675057360126669	0.410067689739754	0.903772148880882	0.411662386950471			0.7106038781560071		0.0104800319287872	0.4308886839780039	0.861466895624318	0.152761056360242	0.0431580300488116	0.0286476806861125	0.4012433879800829	0.8579528503965409	0.0438971364893564		0.0293495488124043	0.882147509907182	0.8934166844376009	0.5559816274088211	0.70206620278118	0.6600899829549339	0.0442092184429517	0.546913741189549	0.891574203992731	0.9015608058841728	0.855032240585381	0.907452821444765	0.1030794239064709	0.1950452278537339	0.0658882093272574		0.0495599732338636	0.041586304222062	0.8396576150470241		0.0107687943773586	0.326228608513055	0.0219116383654579	0.158172652650202	0.398730544902849	0.875588116666552	0.303329741406733	0.6511011286302779	0.465260665323751		0.0233105195942047					0.8793956753072131	0.412924453361884	0.0798269092227283	0.325073667571073	0.9554162250370152	0.0456357140916069		0.0384087481820774	0.795251377758728
TCGA-XK-AAJT-01A	0.0822414254469472			0.179051940437748	0.8804538650674809	0.6235233595322399	0.659495008969895	0.7563364976697979	0.120393380536607	0.0102704157335539	0.8525614527748059	0.0716993082392351	0.930259267153707	0.0424947198050841	0.0187251454763648			0.0724499578006344	0.429434522634789	0.8656263959635409	0.907829218143979		0.0139704819460999	0.8492710184090742	0.545196214334746		0.8624569575153209	0.867582457481481	0.8756692627340591	0.53315421338106		0.0324751172441003	0.642884647299798			0.9845488437255971	0.171372779962825	0.9465886835671752	0.819373493052427	0.7070545619312909	0.944272380611018	0.3975390247317179			0.610528291074531		0.008912809517431	0.694511680985572	0.8669161815675451	0.121131535902216	0.0232991680931486	0.0180229291837952	0.6340335549062671	0.845775670861616	0.0411992913074785		0.0194753867907791	0.8689451458712621	0.8845024888616	0.678150556932576	0.8505234821492909	0.782438515906522	0.170789270522348	0.6172026614708771	0.8501605624935641	0.9077432024158332	0.943958948918114	0.966455847679522	0.361106384512259	0.553782960265278	0.0508350776873579		0.0487454009906028	0.0279617052972879	0.897622784014376		0.0074321266684021	0.2522232386501039	0.0195401285632411	0.512508082070029	0.274164986940109	0.7270459599812421	0.320372237711144	0.637889516931662	0.638970629693504		0.0279218072512124					0.88042232592962	0.1229944678257169	0.0575175203955454	0.344820114795107	0.959368613374186	0.0356765124109892		0.0425637883594514	0.846212455077125
TCGA-KK-A6E0-01A	0.114992284414387			0.106913033156515	0.91758192298981	0.7223801109336309	0.609732176240896	0.7285398738468821	0.123364547603489	0.0120689662057271	0.902395018158755	0.11331244775322	0.9407350052578728	0.0555236890764761	0.027829989901082			0.0501401554353979	0.588894879895068	0.7232772754646241	0.923307320064044		0.0201596754805988	0.9022269649268588	0.510197941549981		0.86207948300767	0.920475445644225	0.5941449240455561	0.4266558853073839		0.0365031314647309	0.300671786447298			0.984191125021796	0.0259074124012813	0.935627989170507	0.91394532716797	0.769635483444017	0.9229430915983822	0.453233324056677			0.67102290524278		0.0115449717578886	0.764763737016505	0.8916849044157809	0.117766673529468	0.0321179489246334	0.0195864467119794	0.320745459518812	0.879809149193509	0.0301599521149042		0.025719522660617	0.8693433201037909	0.8901249359548579	0.6403275340985811	0.8858076089732551	0.759194774807478	0.0351489413190389	0.0286981456700123	0.9329262714749648	0.908345787805946	0.898707733470553	0.95419360180453	0.0764913112969103	0.741662644944858	0.053175137093724		0.0324320428187122	0.0415784033855101	0.915732505662944		0.0085809134943235	0.126582998243332	0.0180407799683939	0.343429281203541	0.254888940766443	0.7147728773188441	0.6191126655039859	0.6860209910524561	0.655374259242111		0.0260230906436755					0.8990673227794541	0.183260597732741	0.0646578843486618	0.2038012729683539	0.9573540573136592	0.0360672095919744		0.267896424407324	0.900924007784774
TCGA-HC-7737-11A	0.078658506063563			0.0935268404520176	0.889261375641806	0.7566626742977521	0.694574691775317	0.2611757748361389	0.116175665791494	0.0142240256072764	0.904883822421298	0.1543072063053809	0.7751537768588321	0.0605345638741739	0.0282178719697655			0.0691265104282329	0.426834970672044	0.911843347217984	0.897148173951848		0.0159074947775058	0.769488052038552	0.415856707917779		0.8819940237960391	0.8980164627706	0.8436307224073979	0.405490970969217		0.0549941249281919	0.0392500091744726			0.985397801681249	0.0141734297448699	0.93113594194671	0.9312521125543092	0.797170968932954	0.9295413953231508	0.7657224691551631			0.155012836110057		0.0114637126791835	0.673204167872853	0.836922807855096	0.0798413346094493	0.0427049334354034	0.0217335151027337	0.316760670018658	0.8573649652719979	0.0454378236716913		0.0339213462056715	0.8890386405235959	0.8692659239531619	0.677823818774699	0.887316449704991	0.918491028486173	0.0468584691346288	0.0806204178109386	0.937085579151432	0.914118129641183	0.9342157570175692	0.976665526994314	0.0938561816583679	0.2445108993255849	0.0678609723280157		0.0362497831914119	0.0318300970810505	0.78942436663436		0.0091166956440409	0.171834996191553	0.0160825849199442	0.263484845639992	0.28189918972584	0.611828090981605	0.902760867592848	0.332225863860123	0.1405123878423509		0.0276904184954117					0.835420643792813	0.043047953396599	0.0957525508705064	0.536358671726464	0.955850639746196	0.033887553489477		0.034706846081904	0.840434261945284
TCGA-HC-A6AN-01A	0.11915242496412			0.74370286803576	0.894864552535332	0.73908835244668	0.730148372504259	0.7427835781279829	0.1114809839609149	0.0138985715300177	0.8919815365605941	0.112774882078426	0.93936542420297	0.0459133517891051	0.0227657377942243			0.0448041807218392	0.525050284214816	0.927774246059739	0.9296923497766278		0.0182489439801336	0.819890771764188	0.7102971004805679		0.8846235290292679	0.9246028804190648	0.853810116970139	0.586258503124047		0.0215941608208277	0.681795078467048			0.983770521805924	0.5962784224331079	0.944993210549615	0.929836881885483	0.79905914851496	0.9490350627814448	0.466315086892659			0.646018863188469		0.0110184530704462	0.7421021702122	0.912532194775568	0.171522665333425	0.0239963572991456	0.0195406495899677	0.6758824404324352	0.860164553957214	0.0249494346002942		0.023328137623453	0.88101525220311	0.904944036915425	0.466041185856707	0.8743331623677378	0.8365374803531921	0.0302251688152329	0.664849708925	0.941358796587542	0.890169897750975	0.923038137039648	0.93361596756637	0.0744674763181142	0.453682081543083	0.0459018742574491		0.0345687194470739	0.0261467048917397	0.8796119308936942		0.0092738653595474	0.559586720547342	0.026736606940057	0.7499727407964059	0.399858479213285	0.86711951566017	0.84793091867563	0.683867843357199	0.7104687440523451		0.0176328006681375					0.881742113525812	0.479495873326492	0.0462881418510009	0.617883477104905	0.965422871102772	0.036356199053463		0.0493812447911587	0.8114876797952599
TCGA-VP-A87H-01A	0.1554382369284969			0.60737073651901	0.8738649006796301	0.420274826395753	0.76239653884495	0.6916238903916221	0.149689785043058	0.0141628627253652	0.841236147036287	0.0926024830168519	0.913321099830328	0.0655011820610143	0.0332595534631438			0.0540897969634781	0.452539134618772	0.937131899781724	0.907617157567828		0.0431188491988353	0.814817493683	0.5122442513911699		0.785524362701476	0.885767942905086	0.7374857508348951	0.541884894991814		0.0501382918233236	0.0289188795801738			0.9799712785977142	0.10690016287319	0.930103700603272	0.892835149148548	0.6066887314485799	0.9232647682286852	0.394353541401696			0.5587656538107729		0.0131618365012955	0.764915186934029	0.8512991219293091	0.1501568859665669	0.0437704037667379	0.041122103253585	0.277101359335794	0.890968886389779	0.0425092132748483		0.0320158441575851	0.872830508486879	0.8929735341240871	0.426020989371296	0.811505541067009	0.7396728879397421	0.361032860995491	0.450908655066543	0.848011510788458	0.934609749513693	0.9297425702737742	0.955470134390806	0.0998588502221119	0.6794509446978021	0.0602170498222776		0.0351279168005157	0.0469427365840116	0.8652932631356691		0.0118099880581356	0.199004867334481	0.0470548005878892	0.356281305176534	0.4196539090279779	0.7775479485501451	0.845982592830614	0.6049869121666421	0.631703064943873		0.0358394146166227					0.8767703249709891	0.200918952746711	0.0579968851875461	0.426430646186555	0.954355113740588	0.0366099850999949		0.0611888253459316	0.8245740196320971
TCGA-VP-A87C-01A	0.1674042816823089			0.475426581438056	0.8562164397808659	0.590088044842859	0.761143687139121	0.425343220516698	0.207029141794451	0.0166912361571106	0.8961268986795479	0.1231700965444769	0.920910461505768	0.0369969665984701	0.0341042416718346			0.0641085888627013	0.431336208338364	0.912398282710119	0.9036952493346292		0.0485474404413915	0.843426839164609	0.537819598197369		0.7836554487630409	0.787617645189317	0.897042662161707	0.5639056044555211		0.0377488457248334	0.353540219206987			0.96986716289689	0.311918046488386	0.896862180199146	0.8749723495302529	0.704832433302235	0.8817661502860871	0.3972978487643779			0.53862519504859		0.0185597003888598	0.745985578356835	0.826739675357005	0.248868792194349	0.0263530432481487	0.0204397025240472	0.581367420337446	0.857735310646251	0.0328177437450951		0.0335957018606957	0.893582196383383	0.8600712355952179	0.643507150341115	0.739217948366506	0.8876664561615871	0.0420520353231813	0.1171512813858089	0.756152139573922	0.9154010959126758	0.920827118659412	0.926221946982765	0.125581542708705	0.3147360690435969	0.0766842194033347		0.0387991663040867	0.0450674361805699	0.8147468677957049		0.0120395765751184	0.379804207705724	0.0381717086097996	0.353509191154296	0.408662145268221	0.808201037197882	0.6780186841082869	0.541969355663452	0.5806652118930171		0.0309686767797471					0.661596358839744	0.10924532480866	0.0595058922104263	0.259426994225502	0.9566834923708548	0.0312487483559084		0.0903797392326396	0.7822668934700409
TCGA-EJ-7123-11A	0.295216672285266			0.117530305201453	0.7351419102988119	0.6061112268918389	0.5769636202476109	0.394630107184337	0.212884307858904	0.0147794932940439	0.895892966687291	0.106269057525124	0.764222032475583	0.0561468798161421	0.0162946863240089			0.073044528324587	0.501718618908106	0.9698005555531948	0.8851681587342191		0.0211385745843364	0.7707591947516541	0.42368944327049		0.941831904947049	0.9175852846736492	0.869434711125001	0.360643833981507		0.0487042213172214	0.0296898911862294			0.978749743347828	0.0162554286324305	0.906583747410214	0.819246853402583	0.8346594803870071	0.956862932949972	0.619962552333459			0.298533402250789		0.0119972083704344	0.750790015216966	0.8442118147708499	0.166995438591008	0.0430136559230534	0.019739574617925	0.418964446628175	0.8099802236442609	0.0390964603889428		0.0284719570757848	0.917071736244785	0.8324441036418622	0.727570840680397	0.8183269238546149	0.871050036305573	0.0424833528263869	0.0292718413110286	0.944848270704938	0.8177556952987859	0.9320733446332592	0.9776805220887808	0.104376346830063	0.505475646202547	0.0946642625016184		0.13848904030366	0.0444676057737271	0.773352770566279		0.0088500036849143	0.43971576892977	0.0170924600607912	0.3327404375813499	0.3945784108191409	0.7904999460358879	0.8056216875052451	0.515900157612681	0.410300613591515		0.0300281382364345					0.865878661865528	0.0704596951382906	0.0926624779868221	0.5908614611801241	0.952760657175376	0.0381946594130237		0.0820996326522107	0.5733660185203521
TCGA-YL-A8S9-01A	0.114665966188916			0.1399227283655319	0.909136870477063	0.7585411699149449	0.860977055554811	0.886372821037858	0.12193864712319	0.015836624650623	0.8574814497005451	0.0525340436262382	0.8570190294432679	0.0580646610056412	0.0258407938096492			0.0471739947263031	0.449814767908829	0.8816318790982389	0.928418862374287		0.0303019172021811	0.743151642281432	0.8440401828024541		0.9398369442892628	0.7633776793589421	0.860854598147955	0.285879695263948		0.0321975387541756	0.770351432688348			0.978495349446616	0.031764648521502	0.953068082706537	0.908254493371167	0.667016619902029	0.9474801779193158	0.400786121500789			0.926624833307449		0.0113553719678092	0.7397740550566291	0.911195375973347	0.135238625040256	0.0290264244511889	0.022476559446216	0.188035916879926	0.8041476616578449	0.0411488485445375		0.0249281664651416	0.907836254728776	0.895027339703466	0.1999854119881549	0.869913834394011	0.768405178191057	0.0667965737052724	0.946637880531332	0.938607639339509	0.92985648857231	0.9237332557646568	0.8446810466589559	0.0532569280776462	0.478720007244698	0.0489145465960493		0.0431162799619532	0.0302236408561793	0.931298968694446		0.0084947662041652	0.1489308246730599	0.0193885105044095	0.6805441550489649	0.4651953574807089	0.8934728951935641	0.630271107903183	0.8109828072689399	0.74256207086732		0.0224000794549822					0.822853291974355	0.103325232467568	0.0476100308616362	0.152941846775255	0.954631393840192	0.0343452110708763		0.0445440811773776	0.882901316853063
TCGA-QU-A6IM-01A	0.137360222678537			0.1055974972604269	0.89759108664041	0.751598946669907	0.659614226611013	0.6752335899210121	0.509747345587877	0.012827288676928	0.887623219328212	0.0731968548845476	0.919689144736585	0.0330951182095414	0.0251691856614035			0.0534022690445006	0.49328929213313	0.9021984553476752	0.919095259452666		0.0162881490336726	0.843324386983388	0.5673553334563061		0.929091511237239	0.85285452420846	0.8699300572364359	0.434079932710979		0.02188689894725	0.31326784011347			0.9825729505191192	0.0257075881678626	0.9435792466980408	0.834974187823539	0.577399337646978	0.953711488815998	0.284939381819394			0.551718147069535		0.0098044922076056	0.7124740297515341	0.866768097523052	0.0711502688739637	0.0388152625395682	0.0195649760180628	0.3118749438772349	0.863871002690499	0.0293908428278475		0.0172437656264252	0.8923300159105749	0.8835988240086421	0.3390435248147139	0.847169933115005	0.680251152203659	0.0451851815042689	0.577226910891897	0.8630832444004491	0.929770226508302	0.9043176236654472	0.971035374762495	0.0856767070141098	0.473078156182926	0.0748021954005425		0.0303064702207462	0.0299700593990198	0.8294584144609619		0.0075019036652796	0.228443691904521	0.0157987515798392	0.2794748791274939	0.220634487820186	0.72852929532826	0.510695434337095	0.614498818302068	0.702481463529703		0.0312994894306247					0.8692025617356609	0.361686156075073	0.0607240752995645	0.3575891852169	0.969950107981624	0.0297078537751235		0.0635297331144933	0.876513334100234
TCGA-FC-A66V-01A	0.0724077359331532			0.0684392187063033	0.905505360673043	0.678057919027403	0.5771016886518929	0.3137119725471149	0.0699963799473303	0.0144025646383955	0.8655892861459119	0.0675839797291491	0.944754917993854	0.0496023603101334	0.0225713129767832			0.0430158802807602	0.5196298575959679	0.9174080763100458	0.909852595139465		0.0164243470379087	0.6086127120671629	0.533787560105582		0.801729385775454	0.919347039290886	0.8455315987681891	0.37639312697669		0.0406461071676288	0.0963699839138115			0.985423682010317	0.0205831101611079	0.940728309888862	0.719274318674159	0.844792806153242	0.953010328160776	0.476732102963247			0.200005812212684		0.0102497466247819	0.773746567278891	0.871452685551845	0.0594852464913276	0.0223373025116324	0.0204095014848808	0.26803576945115	0.875478539041972	0.0290298512671704		0.0230540116263996	0.895821210167667	0.8912430135598521	0.2781282210824869	0.7789283385370849	0.8147511597899949	0.0345020527674338	0.0183883623632612	0.895955621112795	0.7861177815096341	0.943007634027763	0.955392249257658	0.0824718682473331	0.5486992203546021	0.0518534451646011		0.0241086277852621	0.0323675768267071	0.907120787707067		0.009047417535642	0.129916179277609	0.0182336558075759	0.237692830193291	0.1972953160848949	0.2841718305648389	0.432831042850399	0.379944204249534	0.3990883024348379		0.016913615949146					0.897142254321481	0.055613718916264	0.0682369592670802	0.6491028136951871	0.971071700985937	0.0367590801995335		0.0513680479217987	0.791621651396333
TCGA-KK-A6DY-01A	0.0835645931984418			0.566975784722042	0.9031810406085028	0.740072265262325	0.64080653565073	0.658289131899177	0.1669901881067169	0.0134416584226582	0.8622169114618051	0.0927559029522678	0.942037076613713	0.0494334614829806	0.0237159048442089			0.0380445206942917	0.507976980937606	0.883932417934294	0.922133364598588		0.0207598594142606	0.74928563836871	0.523014338822021		0.895552961903418	0.916699343355716	0.870541823270332	0.420070444360877		0.0485818365219902	0.5842121039988349			0.981352816883012	0.0558447561735329	0.925533138798873	0.893130448561262	0.627911850134612	0.953485007408124	0.369354057598261			0.640789522538528		0.0113710287063947	0.6238858952562221	0.845763400717853	0.166483062723105	0.0307197273144379	0.0200672306425717	0.323376839901595	0.87426038000726	0.0496734831899722		0.0205668454770224	0.878455681565327	0.884767545965188	0.422249808992206	0.8887888885673091	0.83246580344243	0.301264461709457	0.554074688491321	0.92560903572558	0.9305038891973828	0.946423671118522	0.950755630105363	0.1098384628203189	0.465629977150699	0.0611898182394597		0.0327565243824126	0.0327217792226779	0.9079138400041858		0.0092768152308001	0.392777418342892	0.0232761103391346	0.718518913838495	0.258994540844393	0.610075346008068	0.551697834457912	0.6222412885952721	0.6757883638117789		0.024335796258546					0.906427009484867	0.1189624330373269	0.0560845299989368	0.429146436535141	0.964519287973384	0.0246583772450633		0.0463221480639119	0.8526581358331509
